,id,created_at,username,location,following,followers,retweet_count,search_term,text
4971,1.51E+18,01/04/2022 14:50,UK_NSC,UK,1273,3282,4,sustainable fishing,"At Seafood From Norway, we take pride in being a vital and trustworthy part of the seafood community. 

We take many precautions to ensure our fishing methods are sustainable; for example, to prevent overfishing, we have our own fish police! https://t.co/rUgLZ31bQ2"
4972,1.51E+18,01/04/2022 12:55,ICSF1,Chennai and The Netherlands,4370,2915,0,sustainable fishing,"""Continued access for small-scale fisheries is vital as they are typically more sustainable than larger fishing operations, use less destructive and energy-intensive fishing gear, use less fuel as they fish closer to shore, and discard less fish.""  

https://t.co/9YZJzHig7z"
4973,1.51E+18,01/04/2022 12:27,ArdkeenQFS,"Waterford,Ireland",1342,5299,3,sustainable fishing,We have some new ranges of excellent quality canned fish in stock. Sustainable fishing methods used. Available also at https://t.co/lgEzwGbrst https://t.co/BUzUXvuLEL
4974,1.51E+18,01/04/2022 12:12,RespectElves,,84,7508,0,sustainable fishing,"It makes me wonder. I can literally see the sea from my window and wonder if fishing would be sustainable. We also are so close to a mangrove and can get big crabs but yea
I dont know shit about fishing 

Not that I see any need for it but one of those ""of shit gets bad I could"" https://t.co/jtqaPESOQo"
4975,1.51E+18,01/04/2022 12:00,BostInno,Boston,4658,88824,0,sustainable fishing,"The startups in this year's cohort have varying areas of focus, including ocean health, sustainable fishing and renewable energy. The program was created by the New England Aquarium and SeaAhead Inc.  https://t.co/AqKnv7uvLW"
4976,1.51E+18,01/04/2022 11:32,FAOEastAfrica,"Addis Ababa, Ethiopia",941,12992,3,sustainable fishing,"#Thread: ""In order to make sustainable steps to strengthen #IGAD’s #BlueEconomy, governments, partners and policymakers need to increase efforts to develop, manage &amp; govern fisheries and aquaculture, prevent illegal fishing, and increase investments."" @ChimimbaPhiri https://t.co/cmM60zBWqx"
4977,1.51E+18,01/04/2022 10:21,rakhimutu,,88,82,0,sustainable fishing,@Harinath1961 @LotusBlooms_04 What happens after Indian trawlers destroy that part of the seaboard as well?  What's stopping them from coming to sri Lankan waters after that. The issue is not with with Sri Lanka but the fact that the Indian fishing industry is not sustainable but rather exploitative.
4978,1.51E+18,01/04/2022 8:01,ScottishPelagic,"Scotland, United Kingdom",487,1222,2,sustainable fishing,"Scottish mackerel and herring fishermen are committed to supporting the sustainable fishing of pelagic stocks

https://t.co/uqKuEEu0IJ

#mackerel #herring https://t.co/9KPtBwtA0c"
4979,1.51E+18,01/04/2022 7:32,IIDMA_ecolaw,"Madrid, Comunidad de Madrid",1067,1813,0,sustainable fishing,"🐟@ClientEarth is taking legal action against EU ministers who are allowing unsustainable fishing to carry on. After missing a legal deadline to end overfishing by 2020, sustainable limits still have not been set. MORE 👇
 https://t.co/Z9RIrEkfrU"
4980,1.51E+18,01/04/2022 5:45,MofaJapan_FDen,,146,574,0,sustainable fishing,"Mr. NAKAMURA Kazuhiko, Deputy Director General of Economic Affairs Bureau, spoke about “Japan’s Efforts to Combat IUU Fishing for Sustainable Fisheries” at Japan–Norway Sustainable Ocean Policy Forum 2022. 
Presentation material is available from here👇  https://t.co/g7zQYwTE8D https://t.co/4FmsbJkmdn"
4981,1.51E+18,01/04/2022 0:26,Tori_Young,"Laredo, Texas",328,287,0,sustainable fishing,@cprofita_opb It was a pleasure teaching you and others how to fish while also learning about sustainable fishing practices and management. It was a win-win!
4982,1.51E+18,01/04/2022 0:14,ms_cherasmith,"Lunenburg, Nova Scotia",160,98,0,sustainable fishing,"Today we learned about sustainable fishing, explored common techniques used in the fishing industry, and talked about simple machines and forces. Using this information, we planned, designed and tested fishing tools that limit bycatch and reduce habitat damage @PRESPrincipal https://t.co/jLw7WwgU0J"
4983,1.51E+18,01/04/2022 0:00,BostInno,Boston,4658,88824,0,sustainable fishing,"The startups in this year's cohort have varying areas of focus, including ocean health, sustainable fishing and renewable energy. The program was created by the New England Aquarium and SeaAhead Inc.  https://t.co/tNVjVhOznV"
4984,1.51E+18,31/03/2022 21:57,marzmallow21,,862,86,0,sustainable fishing,@rockrichard We stan sustainable fishing practices 🐟
4985,1.51E+18,31/03/2022 21:21,joincurby,,2293,1074,0,sustainable fishing,"DNA analysis confirms 2,000-year-old sustainable fishing practices of Tsleil-Waututh Nation

Ancient Indigenous fishing practices can be used to inform sustainable management and conservation today, according to a new study. Working with the Tsleil-Wau https://t.co/O1b61zmKG7"
4986,1.51E+18,31/03/2022 19:28,NOAAHabitat,"Silver Spring, MD",374,19168,3,sustainable fishing,"In North Carolina and South Carolina, we’re engaging anglers in salt marsh restoration. These efforts support access to sustainable saltwater recreational fishing opportunities! https://t.co/WINnLWQVvq #MarshMadness https://t.co/nZrMlaqKOz"
4987,1.51E+18,31/03/2022 18:43,imsudsm,,50,43,4,sustainable fishing,Fishing is the main livelihood activity of the coastal community. Sustainable fisheries mean sustainable livelihood #MARG1PROJECT @MadallaNazael @aboudjumbe @SoAFUDSM @tafirihq @wiomsa @alexpeter_281 @afo_tz @WIOECSN https://t.co/WDFBZ2zQxe
4988,1.51E+18,31/03/2022 18:27,sustainable_web,Worldwide,8,1564,0,sustainable fishing,#inhabitat Shark deterrent device improves fishing safety https://t.co/b27usq6IvM
4989,1.51E+18,31/03/2022 17:37,mick0001,"Scotland, United Kingdom",460,94,0,sustainable fishing,@PickleWilber @julestw9 @GeraldKutney @titznwitz Mr.A and Mr.B fish the same pond unsustainably for 1hr and 1/2hr per day respectively. Mr.A won’t agree to a sustainable quota of 20mins per day each. If Mr.B stops fishing Mr.A has less incentive to agree. But if Mr.B increases to 1hr/d a cooperative agreement is more likely
4990,1.51E+18,31/03/2022 16:29,sejorg,,3645,30279,2,sustainable fishing,"Day 2 of #SEJ2022 started early with our All-Day Tours: Sustainable Fishing, Coral Health &amp; Marine Life in the Gulf of Mexico; Climate Solutions for the Nation’s Oil &amp; Gas Capital; The Battle Against Environmental Racism in Houston’s Ship Channel; &amp; more! https://t.co/POyUTmxs9z https://t.co/dMbgbZqlmB"
4991,1.51E+18,31/03/2022 16:23,Ocean_Networks,"Victoria, BC, Canada",5219,13879,0,sustainable fishing,"The #OceanDecadeChallenge hands-on activities are designed for 7-12 year olds but open to all, including biology-in-a-jar &amp; predictable weather experiments; sustainable fishing &amp; safe navigation games; and ocean-inspired art projects. #OceanDecade #knowtheocean🧵2/8 https://t.co/Tn3sVLdwk7"
4992,1.51E+18,31/03/2022 15:40,Western_REN,Headquarters in Yarmouth,872,686,0,sustainable fishing,"#WhyWesternNS

Did you know there are over 25 fisheries Marine Steward Council certified in the Western Region?

Being MSC certified means these fisheries are being environmentally responsible &amp; practicing sustainable fishing 🐟

Learn more 👉https://t.co/v3pYA0P7Da https://t.co/sosA9BOcOk"
4993,1.51E+18,31/03/2022 15:08,MrsE5thGrade,,10,140,0,sustainable fishing,“Todd the Cod” taught us about sustainable fishing practices. https://t.co/uRTrN6kTZR
4994,1.51E+18,31/03/2022 14:58,Suzymarxist,"East Midlands, England",850,597,0,sustainable fishing,Activists Call Out 'Sustainable Fishing' Certifiers For Destroying Oceans https://t.co/pTnwzY2Azz
4995,1.51E+18,31/03/2022 14:33,UEAStudentEnt,"Norwich, England",399,461,0,sustainable fishing,"Read this article about George Bailey, the co-founder of Coral Eyewear which creates stylish, sustainable eyewear from rescued fishing nets and recycled plastic.

Student Enterprise is here to help no matter what stage you are in your journey.

https://t.co/EyrEIrpbIj"
4996,1.51E+18,31/03/2022 14:21,RobertEast87,,12,0,0,sustainable fishing,Sustainable fishing doesnt work... Yet. Not everybody fishes sustainably worldwide and unless everybody does it properly we are going to lose a lot of the major species and ruin the food chain maybe ruin the whole planet... .
4997,1.51E+18,31/03/2022 12:07,ICSF1,Chennai and The Netherlands,4370,2915,1,sustainable fishing,"“Continued access for small-scale #fisheries is vital as they are typically more #Sustainable than larger #fishing  operations, use less destructive and energy-intensive fishing gear, use less fuel as they #fish closer to shore, and discard less fish.""
https://t.co/2JL3YtHDUY"
4998,1.51E+18,31/03/2022 12:01,Thrive_R,"Bristol, England",1049,1394,0,sustainable fishing,"@BCorpUK Here’s some of the things we’ve loved from our fellow B Corps this month…

@triodosuk took us inside their office – one of the most #sustainable in Bristol. Did you know their carpets were made out of recycled fishing nets, using 100% renewable energy? Very cool! 🐠

2/4"
4999,1.51E+18,31/03/2022 9:14,ejfoundation,Global,5263,71155,4,sustainable fishing,"We need #transparency for fisheries to be sustainable. Without it, the risk of illegal fishing and overfishing grows. https://t.co/UmZGmPRI4e"
5000,1.51E+18,31/03/2022 8:38,focus_fish,"England, United Kingdom",2569,3237,6,sustainable fishing,SUSTAINABLE SOLUTIONS FOR THE END-OF-LIFE FISHING GEAR https://t.co/kcPXKzLqYN @SeaTrustWales @Waterhaul1 #flag @nesflagEMFF #pembrokeshire #commercialfishing #marinescience #ghostgear #fishinggear #marinelitter
5001,1.51E+18,31/03/2022 7:21,Trending_Taiwan,Taipei,882,5407,3,sustainable fishing,"The flying fish festival runs for 8-9 months: Rayon (flying fish season), Teyteyka (season ends) &amp; Amiyan (no flying fish), proof of #Tao respect for the ocean &amp; sustainable fishing. Canoes, hair dances &amp; semi-underground homes make up part of Taiwan's precious cultural heritage. https://t.co/DzRYbGkAdW"
5002,1.51E+18,31/03/2022 6:00,imbankke,Kenya,1218,53154,0,sustainable fishing,"Chiromo Tech uses Big Data analytics and machine learning in its fish farm innovations to grow fingerlings, dispense feed, control fishing volumes, monitor fish health, assess delivery grades and project business profitability. Read on https://t.co/IZ96aP3U5H #BlueEconomy https://t.co/xPRmy7Mk6R"
5003,1.51E+18,31/03/2022 2:37,weareji,,260,1243,0,sustainable fishing,"Read about the scholarly research of Filippo Osella, the scholar unceremoniously deported by #India
🐡
His new research, funded by the Sussex Sustainability Research Programme, explores ways to make traditional fishing in Kerala safer &amp; sustainable
https://t.co/1lpOSDE3Ih
#shame"
5004,1.51E+18,31/03/2022 1:34,hilarieswank,,217,1319,6,sustainable fishing,Over a week later and Ministry of Agriculture's handling of that orca situation still so crazy to me. Not a single mention of best/ sustainable fishing practices notwithstanding the legality of the capture. What a waste of an important opportunity to educate 🥴
5005,1.51E+18,31/03/2022 0:40,frozenxmango,"dena'ina ełnena, alaska ",1051,746,0,sustainable fishing,"@sharty_b the other packages had ""sustainable fishing charters"""
5006,1.51E+18,31/03/2022 0:33,JamieDFox,North Carleton,1225,2301,3,sustainable fishing,It's petty cool when you get to have a conversation with Sig about fishing and it's recorded for an up coming show! I love promoting PEI!! @mandyhansennw #fishing #sustainable https://t.co/LOVUr5LRnu
5007,1.51E+18,30/03/2022 20:10,PacificLegal,United States,4143,11657,0,sustainable fishing,"@ShellenbergerMD @joerogan Michael was kind enough to be in our short documentary about how California's environmental regulations are terrible for sustainable fishing (and put families out of business)

https://t.co/tKlaz43pzE https://t.co/1xtpT4tiOv"
5008,1.51E+18,30/03/2022 20:01,delpacificoSF,"Hermosa Beach, CA",36,131,0,sustainable fishing,"The beautiful art of sustainable fishing, results in the best shrimp⛵  🍤

#delpacifico #sustainability #seafoods #artisanal #blueshrimp #fairtradecertified https://t.co/U2lnlh6sxX"
5009,1.51E+18,30/03/2022 19:58,Mo_ajama,London | Nairobi | Mogadishu ,417,265,0,sustainable fishing,"@NeilWalsh_UN @UNSomalia @EU_in_Somalia @UN @UNinSomalia @Tim_Lardner @UNODC_EA @UNODC_MCP @Kikigbeho @EUCAPSOM @TiinaIntelmann @SoPoliceForce @UNOPS @GenHijaar @EU_Commission @UNODC @UN_News_Centre For Somalia to prevent IUU from taking place, Somalia's Govt must implement suitable laws and policies at national, regional, and international levels; so that methods are developed to establish a globally accountable and sustainable fishing industry."
5010,1.51E+18,30/03/2022 19:30,FBC_News,"Suva, Fiji",286,40896,0,sustainable fishing,"Access to information is an integral part of attaining a sustainable ocean and understanding the impact of climate change on fishing grounds.
#FBCNews  #FijiNews #Fiji 
More: https://t.co/9QWTuDCHdm https://t.co/Rcsr7UiyNV"
5011,1.51E+18,30/03/2022 19:05,IllicitFlows,"Washington, DC",8481,27584,0,sustainable fishing,"We are therefore facing common challenges in fisheries management such as overfished stocks ,IUU fishing ... therefore, we need to be careful on how we meet this demand to enable us have sustainable fisheries industry in Africa
Via @allafrica 
https://t.co/55wTdZIYoj"
5012,1.51E+18,30/03/2022 17:47,miestfy,Ireland,406,298,0,sustainable fishing,@ByHedge Such a cruel &amp; biodiversity destroying (rainforest-flattened soya &amp; sprat fishing for fish meal) industry should not be supported by the taxpayer… needs to change to a much more sustainable model @Irishwildlife @BirdsMatter_ie @AnTaisce
5013,1.51E+18,30/03/2022 16:37,chinadialogue,Beijing and London,2945,13806,0,sustainable fishing,"Fishing more, simply because a species is doing better than it was 10 or 15 years ago, clearly runs contrary to the principles of sustainable fishing.
https://t.co/FTmuF2Lspl"
